g	r	i	z	side
0.319972793814654	0.298463586227271	0.255641731568089	0.254364048820298	0
0.206186060831044	0.197130048541529	0.181767509615503	0.196177187202896	0
0.11265425766202	0.110587326234447	0.115947109935951	0.137159752936171	0
0.0431998381706127	0.0503283032876077	0.049295856967489	0.0793348965677107	0
0.00548296126583384	0.00971603029828039	0.0166109228692333	0.0389839888093463	0
0.36393995060235	0.322940730675811	0.274384769868744	0.257472288018522	0
0.278359324153114	0.256054081060116	0.22705548697597	0.235739646699702	0
0.1877339237491	0.18361301370079	0.160209039938041	0.18366618671756	0
0.107734130849499	0.11568919523542	0.0973733917943609	0.124682653135643	0
0.0480648768948614	0.0559259233481081	0.0551236786764504	0.0788896159412508	0
0.0113304433864876	0.0182943563704485	0.0216518243293694	0.0470441941257185	0
0.306352081874108	0.265270026860114	0.217096435803829	0.207669415840532	0
0.23622227126857	0.218881486208172	0.188017821985227	0.196141456796112	0
0.157315793677316	0.160493825155703	0.144788300719943	0.162231804900924	0
0.0942632456006529	0.107701257927834	0.0972375080801212	0.109998256273853	0
0.0500856254864024	0.0586948587731958	0.0631183745510698	0.0791031568602317	0
0.0198699019779867	0.025793813640916	0.0329228742984254	0.0590449912095909	0
0.18896952287451	0.179422547266966	0.151770783052974	0.160598820132591	0
0.150562638143845	0.146441958455288	0.127370635878661	0.135870231049301	0
0.0998611994067031	0.108315709719547	0.0970366139309853	0.104529459732835	0
0.0613304705795621	0.0666280016705302	0.0694555049704964	0.0895379562032007	0
0.0369543428367784	0.0390168503963396	0.044241671700067	0.070554529955271	0
0.163571846094157	0.149175450004768	0.125396304219829	0.132504576055075	0
0.130720418248114	0.127306626282206	0.117283012574462	0.117181783877622	0
0.101761781515119	0.103646995805055	0.0970618693315908	0.102715335064048	0
0.0835305182840467	0.0786683085712404	0.0785531107857031	0.0876841303282887	0
0.142929503184327	0.124374319423796	0.104166047967762	0.107433243960285	0
0.121919049007863	0.117415872159499	0.102269770375293	0.100308978185877	0
0.103268494950651	0.102478257393352	0.0890266568266206	0.0941638090605067	0
0.0851429948838104	0.0821665141900452	0.0768449127124019	0.0838601820832316	0
0.112111178339287	0.105113955142968	0.0813494343695523	0.0802231106356766	0
0.109421331387545	0.0948835380831634	0.0770766104882037	0.0800668754967711	0
0.100351992837158	0.0875865131157202	0.0687959130589513	0.0591133994312068	0
