r,i,z,y,side
0.04240058735013008,0.04040635749697685,0.048119012266397476,0.05596093833446503,1
0.04777203127741814,0.048066146671772,0.0606830008327961,0.04449799656867981,1
0.05506846308708191,0.05889114364981651,0.05700680986046791,0.061226170510053635,1
0.05627497285604477,0.05577697977423668,0.06242655962705612,0.06647923588752747,1
0.05825180187821388,0.06006892770528793,0.06828366219997406,0.06635821610689163,1
0.05906861647963524,0.06108877435326576,0.0711345449090004,0.07296651601791382,1
0.06763556599617004,0.07162585109472275,0.08108610659837723,0.0821237787604332,1
0.06926634162664413,0.07332387566566467,0.08156480640172958,0.08221646398305893,1
0.0744144544005394,0.08123546093702316,0.08520287275314331,0.08989127725362778,0
0.07704482227563858,0.08161838352680206,0.0857447013258934,0.09270697087049484,0
0.07651839405298233,0.08574366569519043,0.09075019508600235,0.08890905231237411,0
0.07529907673597336,0.08182157576084137,0.09600189328193665,0.08786152303218842,0
0.07090076804161072,0.08040589839220047,0.0920318067073822,0.09351541101932526,0
0.06393640488386154,0.07389522343873978,0.09136485308408737,0.08300727605819702,0
0.06374112516641617,0.0674542635679245,0.08349821716547012,0.07847324013710022,0
0.057276736944913864,0.06368095427751541,0.06848783046007156,0.06509595364332199,0
0.04792100936174393,0.05495007708668709,0.05693354457616806,0.060006268322467804,0
0.03954461216926575,0.04329536110162735,0.05660448968410492,0.0655750259757042,0
0.035892654210329056,0.03490082547068596,0.050076041370630264,0.053273510187864304,0
0.025687023997306824,0.029375774785876274,0.03545575588941574,0.038354530930519104,0
0.022840341553092003,0.025129137560725212,0.031945448368787766,0.036726757884025574,0
0.022153686732053757,0.018365276977419853,0.033288341015577316,0.04032034054398537,0
0.016638917848467827,0.01492178812623024,0.025127749890089035,0.03503361716866493,0
0.017103010788559914,0.019095001742243767,0.031685199588537216,0.0278032086789608,0
0.01722233183681965,0.014899948611855507,0.026082118973135948,0.031258996576070786,0
0.02432122454047203,0.021525828167796135,0.03202781826257706,0.03193574771285057,1
0.02768038958311081,0.030200021341443062,0.04003838077187538,0.04208691045641899,1
0.03098338656127453,0.03037678822875023,0.044857319444417953,0.03694472089409828,1
0.03755829483270645,0.032599929720163345,0.03887564688920975,0.050576046109199524,1
0.03523632511496544,0.03840130195021629,0.04154222458600998,0.04157603159546852,1
0.03725147619843483,0.040930334478616714,0.04434388130903244,0.03751436620950699,1
0.043495479971170425,0.04446125403046608,0.05911789834499359,0.05384039133787155,1
0.04935717210173607,0.046937089413404465,0.05814945697784424,0.06932172924280167,1
0.050867851823568344,0.05586724355816841,0.06550419330596924,0.0678195208311081,1
0.05691125616431236,0.05697502940893173,0.06225281581282616,0.06396690756082535,1
0.06415160745382309,0.06377813220024109,0.07167980074882507,0.08595920354127884,1
0.06711070984601974,0.06595759093761444,0.07903295010328293,0.06988268345594406,1
0.067817822098732,0.07321838289499283,0.07769793272018433,0.07215558737516403,1
0.07608145475387573,0.07674936205148697,0.08468668907880783,0.09889265894889832,1
0.08075117319822311,0.08056245744228363,0.09300105273723602,0.09220418334007263,1
0.0867437794804573,0.09057840704917908,0.09684573113918304,0.09290861338376999,0
0.09102454036474228,0.09431914240121841,0.10713369399309158,0.10241766273975372,0
0.09198686480522156,0.09296291321516037,0.10617286711931229,0.10492759197950363,0
0.08738769590854645,0.09521391987800598,0.1077684685587883,0.09952696412801743,0
0.08784274011850357,0.09397265315055847,0.10146035999059677,0.0920286476612091,0
0.08200466632843018,0.08698324859142303,0.09888682514429092,0.09794662147760391,0
0.0718846395611763,0.07571162283420563,0.09158680588006973,0.09122923761606216,0
0.063799649477005,0.07150103151798248,0.07629004865884781,0.08207742869853973,0
0.05362972989678383,0.06350620090961456,0.07231219112873077,0.07099222391843796,0
0.04089147597551346,0.049377866089344025,0.06312445551156998,0.06428258866071701,0
0.03876793757081032,0.03944364935159683,0.05370910465717316,0.04865913465619087,0
0.031414009630680084,0.034240830689668655,0.038740817457437515,0.050850823521614075,0
0.028129933401942253,0.027569375932216644,0.043658651411533356,0.0413910374045372,0
0.019966870546340942,0.020889008417725563,0.038531526923179626,0.03893467038869858,0
0.017998389899730682,0.01731392741203308,0.030801692977547646,0.03599030524492264,0
0.01792141981422901,0.015448100864887238,0.02463075891137123,0.03308726102113724,0
0.016714205965399742,0.016715887933969498,0.02411283366382122,0.03458096459507942,0
0.02606101706624031,0.021901041269302368,0.030048921704292297,0.033600352704524994,1
0.026424553245306015,0.025218095630407333,0.03482619673013687,0.030588645488023758,1
0.028039800003170967,0.02817557193338871,0.03368046507239342,0.03900935500860214,1
0.03257031738758087,0.03100564330816269,0.02939656376838684,0.03963952884078026,1
0.036713775247335434,0.03307744860649109,0.04031258448958397,0.04405149444937706,1
0.038205064833164215,0.04045246168971062,0.04074089974164963,0.047326765954494476,1
0.04165800288319588,0.04219124838709831,0.05022963136434555,0.05107470229268074,1
0.045180853456258774,0.04354964569211006,0.05344368889927864,0.048692695796489716,1
0.049256253987550735,0.052246980369091034,0.05029797554016113,0.05405386909842491,1
0.055301398038864136,0.05728589743375778,0.05966201797127724,0.06909405440092087,1
0.06165515258908272,0.06001255661249161,0.07210100442171097,0.07021646201610565,1
0.0669497400522232,0.06848329305648804,0.07894349098205566,0.08356858789920807,1
0.07484513521194458,0.07446927577257156,0.0846632793545723,0.0931864008307457,1
0.08134210854768753,0.07579778134822845,0.09116781502962112,0.09700707346200943,1
0.07777255773544312,0.08238770067691803,0.10260425508022308,0.09823500365018845,1
0.09159117192029953,0.09291379898786545,0.11186127364635468,0.10131323337554932,1
0.09803911298513412,0.09800855070352554,0.10581756383180618,0.11732184886932373,0
0.09881798923015594,0.10881355404853821,0.12695834040641785,0.11313437670469284,0
0.1080116331577301,0.11285176873207092,0.12216226756572723,0.10877618193626404,0
0.10591773688793182,0.10799646377563477,0.12198052555322647,0.1199137419462204,0
0.10149899870157242,0.10339346528053284,0.12636682391166687,0.11093945801258087,0
0.09649433940649033,0.09608928114175797,0.111549012362957,0.11539094150066376,0
0.08104628324508667,0.08403201401233673,0.09310086071491241,0.09726741164922714,0
0.06932800263166428,0.07338723540306091,0.08762328326702118,0.09316111356019974,0
0.05410689860582352,0.06414820998907089,0.07912253588438034,0.0875949114561081,0
0.04572850465774536,0.054860569536685944,0.057871825993061066,0.07697741687297821,0
0.03580674156546593,0.041784558445215225,0.056988492608070374,0.06975777447223663,0
0.029142357409000397,0.033713825047016144,0.048587601631879807,0.045868150889873505,0
0.027962621301412582,0.027687596157193184,0.03871088847517967,0.0485752671957016,0
0.02169613167643547,0.02317473478615284,0.03941722959280014,0.033378031104803085,0
0.017320143058896065,0.0195742417126894,0.028553295880556107,0.031232057139277458,0
0.016392191872000694,0.01512959599494934,0.02692178264260292,0.030722210183739662,0
0.015478956513106823,0.016929639503359795,0.023319121450185776,0.030882811173796654,0
0.02135804481804371,0.01966813951730728,0.01665133610367775,0.03584674000740051,1
0.023582573980093002,0.022375961765646935,0.025678645819425583,0.03752901032567024,1
0.027654806151986122,0.02543455921113491,0.03664267063140869,0.03798491135239601,1
0.028297653421759605,0.029793530702590942,0.037655364722013474,0.0351756326854229,1
0.03345312550663948,0.0358278825879097,0.04120227321982384,0.03823605924844742,1
0.037675488740205765,0.040883973240852356,0.04202357679605484,0.046963900327682495,1
0.04487629607319832,0.042536817491054535,0.059136614203453064,0.05234217271208763,1
0.049256253987550735,0.048904936760663986,0.06154155731201172,0.05762916058301926,1
0.055391136556863785,0.053633689880371094,0.06429785490036011,0.062150903046131134,1
0.06226882338523865,0.05896555259823799,0.06869235634803772,0.06812649220228195,1
0.067817822098732,0.07108590751886368,0.07856401801109314,0.06965380162000656,1
0.07033950090408325,0.07461856305599213,0.07952622324228287,0.08005662262439728,1
0.07850474864244461,0.0803835466504097,0.08965099602937698,0.09920946508646011,1
0.08757911622524261,0.09169258177280426,0.09697403013706207,0.10064404457807541,1
0.09026458859443665,0.09849236905574799,0.10810072720050812,0.11964049190282822,1
0.10229724645614624,0.10341978073120117,0.1201443076133728,0.11105417460203171,1
0.11069918423891068,0.11757010966539383,0.1295667588710785,0.12836554646492004,0
0.12091440707445145,0.12834617495536804,0.14040793478488922,0.13967616856098175,0
0.12377318739891052,0.1320713609457016,0.1397358924150467,0.1292961835861206,0
0.12522141635417938,0.12794727087020874,0.14824587106704712,0.13662762939929962,0
0.12420327216386795,0.12239743769168854,0.14271123707294464,0.13261082768440247,0
0.10991032421588898,0.11431515961885452,0.12399068474769592,0.12447518855333328,0
0.09504266828298569,0.10046958923339844,0.11072897911071777,0.11497818678617477,0
0.07775044441223145,0.08323010802268982,0.09823772311210632,0.08888459205627441,0
0.06192316487431526,0.06737397611141205,0.08795905858278275,0.08742553740739822,0
0.04934036731719971,0.05765274912118912,0.07591879367828369,0.07190071791410446,0
0.04099837690591812,0.04626277834177017,0.06844696402549744,0.07132939994335175,0
0.03201029822230339,0.03300706669688225,0.05440262705087662,0.05375158414244652,0
0.02555043064057827,0.02925487421452999,0.03313485160470009,0.04543052613735199,0
0.022448770701885223,0.024195406585931778,0.03905577212572098,0.043686483055353165,0
0.018784740939736366,0.021020684391260147,0.03396177291870117,0.044674068689346313,0
0.018042415380477905,0.018885688856244087,0.02644980326294899,0.02924071066081524,0
0.018218854442238808,0.015735024586319923,0.02752595581114292,0.03318406268954277,0
0.016821952536702156,0.013273274526000023,0.02389209158718586,0.02474777027964592,0
0.020906230434775352,0.019269924610853195,0.029092377051711082,0.02975301258265972,1
0.021114356815814972,0.023770425468683243,0.027293946593999863,0.03333643078804016,1
0.02631152793765068,0.022486018016934395,0.039115920662879944,0.04230464622378349,1
0.02949625253677368,0.0280301496386528,0.035011667758226395,0.044674068689346313,1
0.03989052399992943,0.036251358687877655,0.042978815734386444,0.039489030838012695,1
0.04354275017976761,0.040268175303936005,0.04646507650613785,0.04735981300473213,1
0.04716217890381813,0.04407631605863571,0.05033217370510101,0.05498460307717323,1
0.053717922419309616,0.05091368779540062,0.05722694844007492,0.06666099280118942,1
0.058548033237457275,0.059712354093790054,0.061503250151872635,0.06833162903785706,1
0.06787863373756409,0.0686049535870552,0.07023841887712479,0.067962646484375,1
0.0720529556274414,0.07775203138589859,0.08863326162099838,0.08272756636142731,1
0.0789283812046051,0.082546666264534,0.09173498302698135,0.09308532625436783,1
0.0873398631811142,0.094840407371521,0.10082576423883438,0.10787471383810043,1
0.09829828143119812,0.10715660452842712,0.11291603744029999,0.10222847759723663,1
0.10856756567955017,0.11490989476442337,0.1294717937707901,0.12223998457193375,1
0.11601573973894119,0.1251198947429657,0.14891405403614044,0.1363591104745865,1
0.13392126560211182,0.14008744060993195,0.15268458425998688,0.1517876386642456,1
0.14476315677165985,0.1459105759859085,0.1634978950023651,0.16522720456123352,0
0.14719992876052856,0.15457946062088013,0.16961438953876495,0.1690904200077057,0
0.1529625952243805,0.153663769364357,0.16953633725643158,0.1671103686094284,0
0.14452116191387177,0.14256124198436737,0.1586652249097824,0.15055127441883087,0
0.1271200180053711,0.12893082201480865,0.13976943492889404,0.13127067685127258,0
0.1095174252986908,0.11360996961593628,0.12593227624893188,0.12699508666992188,0
0.08636368811130524,0.09382443130016327,0.10980113595724106,0.10545145720243454,0
0.06688946485519409,0.07058960944414139,0.09382663667201996,0.08771602809429169,0
0.0496944934129715,0.05750586837530136,0.07774219661951065,0.08321744948625565,0
0.041074808686971664,0.04959818348288536,0.06256189197301865,0.06979940831661224,0
0.03566373512148857,0.03897380083799362,0.05779791995882988,0.06676212698221207,0
0.02734833024442196,0.030909616500139236,0.038471825420856476,0.04625906050205231,0
0.020411847159266472,0.025907939299941063,0.026755591854453087,0.03871103376150131,0
0.020906230434775352,0.017700502648949623,0.03781799226999283,0.03581807017326355,0
0.016349392011761665,0.016525225713849068,0.03529789671301842,0.03420117124915123,0
0.01522669568657875,0.01467115618288517,0.02269093506038189,0.03303201496601105,0
0.017385432496666908,0.01464940421283245,0.025340067222714424,0.028330650180578232,0
0.01874016597867012,0.02018699422478676,0.03169887512922287,0.0218188613653183,1
0.020069275051355362,0.021296855062246323,0.022546811029314995,0.02653385140001774,1
0.02805265039205551,0.023471958935260773,0.03230305016040802,0.03681387007236481,1
0.030728915706276894,0.03134948015213013,0.03037058375775814,0.049553073942661285,1
0.03573520481586456,0.0343695692718029,0.04534143954515457,0.045592356473207474,1
0.036800727248191833,0.03898888826370239,0.0515887625515461,0.04980771988630295,1
0.04526117444038391,0.04866931587457657,0.054081931710243225,0.05442863330245018,1
0.0522993840277195,0.055093392729759216,0.058781638741493225,0.06822900474071503,1
0.06372161209583282,0.0646958202123642,0.07027994096279144,0.06816747039556503,1
0.07289832085371017,0.07366214692592621,0.08067727833986282,0.08420316129922867,1
0.07982510328292847,0.08511659502983093,0.0877910628914833,0.09107990562915802,1
0.09095076471567154,0.09303655475378036,0.10271112620830536,0.10407692193984985,1
0.10176460444927216,0.10551720857620239,0.10707861930131912,0.10179702937602997,1
0.11300443112850189,0.1167646273970604,0.12549887597560883,0.12945716083049774,1
0.12690109014511108,0.12970302999019623,0.1389661580324173,0.1405666470527649,1
0.14181247353553772,0.1460457742214203,0.16289226710796356,0.17161230742931366,1
0.15623988211154938,0.1620202362537384,0.18256303668022156,0.18739938735961914,1
0.1693240851163864,0.17690883576869965,0.19793348014354706,0.1938537210226059,0
0.18004269897937775,0.1868847906589508,0.18864920735359192,0.1988491266965866,0
0.1796315461397171,0.18086324632167816,0.1845598965883255,0.19803185760974884,0
0.16095894575119019,0.16242319345474243,0.1798870712518692,0.18205192685127258,0
0.14331620931625366,0.14483240246772766,0.16206231713294983,0.15113204717636108,0
0.11581118404865265,0.12233811616897583,0.14291585981845856,0.1345910280942917,0
0.09171470254659653,0.09598895907402039,0.12077412754297256,0.11342555284500122,0
0.07115118205547333,0.07751154899597168,0.10576296597719193,0.09420142322778702,0
0.05355924740433693,0.06344801932573318,0.08391640335321426,0.0852443054318428,0
0.0423695333302021,0.049360912293195724,0.0689588189125061,0.07512885332107544,0
0.03562089428305626,0.039215993136167526,0.05449189990758896,0.06692413240671158,0
0.02782137505710125,0.02999652735888958,0.04477689415216446,0.046210095286369324,0
0.022153686732053757,0.024220507591962814,0.035786863416433334,0.03986582159996033,0
0.022165467962622643,0.019211577251553535,0.03398996219038963,0.0336838960647583,0
0.01811954192817211,0.01560243871062994,0.025716368108987808,0.02943730354309082,0
0.015848858281970024,0.016727112233638763,0.018841003999114037,0.028628332540392876,0
0.015933753922581673,0.015890071168541908,0.02954249456524849,0.023728206753730774,0
0.017494428902864456,0.0159122534096241,0.027152549475431442,0.03201739862561226,1
0.018717890605330467,0.01771191693842411,0.02519012615084648,0.039099059998989105,1
0.025811465457081795,0.0231500044465065,0.024039175361394882,0.03960941359400749,1
0.027514155954122543,0.029537227004766464,0.039341799914836884,0.042413704097270966,1
0.034825399518013,0.033713825047016144,0.043026071041822433,0.042804449796676636,1
0.04365307837724686,0.04113151133060455,0.049396488815546036,0.04253855347633362,1
0.04932353273034096,0.04905669018626213,0.05713517218828201,0.04945141822099686,1
0.05596741661429405,0.056392449885606766,0.06628255546092987,0.07044653594493866,1
0.0702151358127594,0.06876735389232635,0.08126825094223022,0.07815910130739212,1
0.0783713161945343,0.07553953677415848,0.0890926867723465,0.08752229064702988,1
0.08858869224786758,0.08795002102851868,0.09938213974237442,0.09507030993700027,1
0.10136637836694717,0.10158538818359375,0.12119535356760025,0.11430246382951736,1
0.11355023831129074,0.11916379630565643,0.1209244430065155,0.13416002690792084,1
0.13291457295417786,0.13539552688598633,0.14162375032901764,0.15424756705760956,1
0.14741022884845734,0.15503889322280884,0.16202467679977417,0.16889150440692902,1
0.16702651977539062,0.17468559741973877,0.19372332096099854,0.19776009023189545,1
0.19022870063781738,0.19936534762382507,0.20511773228645325,0.21531343460083008,1
0.20474185049533844,0.21378499269485474,0.2256549447774887,0.22981566190719604,0
0.21231280267238617,0.21566295623779297,0.2361173927783966,0.22838011384010315,0
0.20092898607254028,0.20711690187454224,0.2267426997423172,0.2241695374250412,0
0.17734338343143463,0.18541555106639862,0.19696210324764252,0.1922120451927185,0
0.15138019621372223,0.15670864284038544,0.18264590203762054,0.1646033674478531,0
0.11983279138803482,0.12475840002298355,0.15387360751628876,0.15066006779670715,0
0.09634078294038773,0.09664226323366165,0.1341877430677414,0.11249571293592453,0
0.07198981195688248,0.07679277658462524,0.10172557085752487,0.10534101724624634,0
0.057093825191259384,0.06271376460790634,0.07948130369186401,0.08439180254936218,0
0.0441434420645237,0.047450143843889236,0.06498833745718002,0.07268844544887543,0
0.035378508269786835,0.03823630511760712,0.06136927381157875,0.060101043432950974,0
0.026336612179875374,0.03025435097515583,0.041914645582437515,0.05230719596147537,0
0.01970594748854637,0.02173132263123989,0.03370855003595352,0.04982472583651543,0
0.01638149656355381,0.019950678572058678,0.033372193574905396,0.031894974410533905,0
0.015300157479941845,0.018665453419089317,0.03213779255747795,0.03099009394645691,0
0.019086521118879318,0.01756380684673786,0.02905278094112873,0.030136436223983765,0
0.020103437826037407,0.015679743140935898,0.020376266911625862,0.030428698286414146,0
0.014933809638023376,0.018135275691747665,0.01672779768705368,0.028201628476381302,1
0.017016394063830376,0.020543040707707405,0.0224748682230711,0.028615375980734825,1
0.023330220952630043,0.0236956886947155,0.026857813820242882,0.03185419738292694,1
0.026411976665258408,0.02878664806485176,0.030815202742815018,0.038250863552093506,1
0.03450110927224159,0.03421226888895035,0.047288257628679276,0.04977373778820038,1
0.04341680184006691,0.04342243820428848,0.05417091026902199,0.05066181719303131,1
0.05117643252015114,0.05256124958395958,0.05370910465717316,0.04877667874097824,1
0.06006144359707832,0.061507053673267365,0.0690409317612648,0.06294754147529602,1
0.07443590462207794,0.07640248537063599,0.07889878749847412,0.08237884938716888,1
0.08504237979650497,0.08611667901277542,0.09420356154441833,0.09300954639911652,1
0.0931558832526207,0.09982471168041229,0.1086839959025383,0.11022438108921051,1
0.10842836648225784,0.11437168717384338,0.12748941779136658,0.13068565726280212,1
0.12658874690532684,0.13301488757133484,0.13790065050125122,0.15733905136585236,1
0.15503185987472534,0.15215842425823212,0.15833233296871185,0.17732667922973633,1
0.17399553954601288,0.186149001121521,0.19022847712039948,0.1919027864933014,1
0.2025558054447174,0.21515785157680511,0.2304842174053192,0.21834653615951538,1
0.23429293930530548,0.2367851734161377,0.25079500675201416,0.2547037899494171,1
0.25195229053497314,0.25507664680480957,0.28334879875183105,0.27377793192863464,0
0.24918434023857117,0.2548654079437256,0.2929614186286926,0.27860042452812195,0
0.22631391882896423,0.2355959415435791,0.27670204639434814,0.2643517255783081,0
0.1974858045578003,0.2031017392873764,0.21758754551410675,0.22406886518001556,0
0.1645626574754715,0.16560056805610657,0.20136456191539764,0.19115330278873444,0
0.13079053163528442,0.13122639060020447,0.1607116162776947,0.15861961245536804,0
0.10157866030931473,0.10415986180305481,0.1374695748090744,0.12227082252502441,0
0.0715487077832222,0.08266030997037888,0.10589948296546936,0.1044604629278183,0
0.06095007434487343,0.06393377482891083,0.08438269048929214,0.08531561493873596,0
0.04532548785209656,0.0498700886964798,0.07701391726732254,0.07230451703071594,0
0.03406617045402527,0.03520387411117554,0.06508734077215195,0.0630255863070488,0
0.02631152793765068,0.028043365105986595,0.051311902701854706,0.051732275635004044,0
0.019322289153933525,0.02159828506410122,0.04338924214243889,0.04714514687657356,0
0.022887960076332092,0.018238669261336327,0.030478116124868393,0.040396347641944885,0
0.018584411591291428,0.0170650202780962,0.03401816263794899,0.042226821184158325,0
0.016306625679135323,0.01613447442650795,0.03197289630770683,0.03723631054162979,0
0.016499336808919907,0.014334932900965214,0.022654881700873375,0.03751436620950699,0
0.0173745509237051,0.014216063544154167,0.02674282155930996,0.027918633073568344,0
0.018373657017946243,0.015712903812527657,0.020538853481411934,0.03041538968682289,1
0.021860001608729362,0.01982102543115616,0.022727016359567642,0.023379972204566002,1
0.025056010112166405,0.02285412698984146,0.03266238421201706,0.028201628476381302,1
0.032269272953271866,0.02916102111339569,0.03179466724395752,0.03905419260263443,1
0.03798400238156319,0.031791847199201584,0.04152674227952957,0.05093685910105705,1
0.04101366549730301,0.044783297926187515,0.045066773891448975,0.05451808124780655,1
0.053947579115629196,0.05256124958395958,0.057668715715408325,0.06217027083039284,1
0.06555142998695374,0.0620608925819397,0.07752103358507156,0.06629776954650879,1
0.0745219811797142,0.07893937081098557,0.08375360816717148,0.08791003376245499,1
0.08895120024681091,0.09026513248682022,0.09834136813879013,0.09778957068920135,1
0.10820594429969788,0.10780640691518784,0.1102784052491188,0.11756113916635513,1
0.12448033690452576,0.12302185595035553,0.14580444991588593,0.1402921825647354,1
0.14899536967277527,0.15146206319332123,0.16840781271457672,0.16139748692512512,1
0.18037213385105133,0.1828262209892273,0.18763060867786407,0.19119732081890106,1
0.21250151097774506,0.2155250906944275,0.22207684814929962,0.21507030725479126,1
0.24815978109836578,0.2506697177886963,0.25712281465530396,0.2538623809814453,1
0.28565526008605957,0.28605204820632935,0.28879013657569885,0.3184499144554138,1
0.306479275226593,0.3135159909725189,0.32752999663352966,0.3397059142589569,0
0.31472527980804443,0.31751036643981934,0.3364882469177246,0.3388376235961914,0
0.29353177547454834,0.28891903162002563,0.32576391100883484,0.32577118277549744,0
0.24452267587184906,0.24663490056991577,0.26824069023132324,0.26950037479400635,0
0.19365444779396057,0.195175439119339,0.2263961136341095,0.21594636142253876,0
0.14920777082443237,0.1516011506319046,0.18497811257839203,0.17028754949569702,0
0.11021976172924042,0.11431515961885452,0.14545823633670807,0.13075053691864014,0
0.07935350388288498,0.08700671046972275,0.12065397948026657,0.11732184886932373,0
0.0646030530333519,0.066693514585495,0.09526453912258148,0.09989834576845169,0
0.04775548726320267,0.051864203065633774,0.08149630576372147,0.0758076086640358,0
0.03388452157378197,0.039276622235774994,0.05379774048924446,0.06074787303805351,0
0.027975479140877724,0.03240413963794708,0.04423195868730545,0.0534856803715229,0
0.022947553545236588,0.0255366712808609,0.04472867399454117,0.052464645355939865,0
0.021044893190264702,0.020757563412189484,0.034811947494745255,0.04082333296537399,0
0.016832729801535606,0.015107685700058937,0.031918011605739594,0.030601996928453445,0
0.016563717275857925,0.01219846773892641,0.030316870659589767,0.03326713666319847,0
0.01943487487733364,0.016469253227114677,0.02380644716322422,0.03005693294107914,0
0.02000097744166851,0.018238669261336327,0.020341480150818825,0.022772181779146194,0
0.020606836304068565,0.015757156535983086,0.021134687587618828,0.02745809778571129,1
0.020606836304068565,0.019083373248577118,0.025140222162008286,0.02794431895017624,1
0.02529037743806839,0.02069791592657566,0.03525487706065178,0.028472865000367165,1
0.02945685386657715,0.02660434879362583,0.03379286453127861,0.0417923741042614,1
0.03826412186026573,0.03536304458975792,0.0466126874089241,0.042914196848869324,1
0.04308714345097542,0.04086855798959732,0.048570822924375534,0.05473310127854347,1
0.053014740347862244,0.05335129052400589,0.0663025826215744,0.05859549343585968,1
0.06302178651094437,0.06379759311676025,0.0767940953373909,0.07804710417985916,1
0.07362183928489685,0.07887310534715652,0.0813366249203682,0.08908042311668396,1
0.09572839736938477,0.09404681622982025,0.11039093136787415,0.1029323935508728,1
0.11566533148288727,0.11559224873781204,0.12714555859565735,0.12791812419891357,1
0.1378733366727829,0.13709674775600433,0.1534043848514557,0.15116840600967407,1
0.17097502946853638,0.16841082274913788,0.1799280047416687,0.1751863956451416,1
0.20777975022792816,0.21360257267951965,0.22501423954963684,0.23022723197937012,1
0.2582911550998688,0.25831788778305054,0.28473079204559326,0.2687932848930359,1
0.3061560094356537,0.31225696206092834,0.34168416261672974,0.31872355937957764,1
0.3603271543979645,0.36548563838005066,0.39025670289993286,0.39313870668411255,1
0.3965293765068054,0.397774875164032,0.43039247393608093,0.42965006828308105,0
0.41371625661849976,0.4054621160030365,0.4453291893005371,0.42670077085494995,0
0.38503721356391907,0.3760044276714325,0.42236870527267456,0.40563303232192993,0
0.32039833068847656,0.323617547750473,0.35134726762771606,0.33431196212768555,0
0.24778328835964203,0.2505135238170624,0.2886682450771332,0.2730013430118561,0
0.18004269897937775,0.1858227699995041,0.2324504405260086,0.22196435928344727,0
0.1303752362728119,0.1362280696630478,0.17563128471374512,0.16328392922878265,0
0.09542316198348999,0.101507268846035,0.1372709572315216,0.12791812419891357,0
0.07077581435441971,0.07938200980424881,0.0996173769235611,0.10815583914518356,0
0.05465772747993469,0.05692027509212494,0.09425389021635056,0.08976808935403824,0
0.03607915714383125,0.041878242045640945,0.0637877956032753,0.07532548904418945,0
0.02734833024442196,0.0325719378888607,0.04127941280603409,0.0583902932703495,0
0.02340223267674446,0.023224197328090668,0.03783278912305832,0.05523676052689552,0
0.020871592685580254,0.020210666581988335,0.034641165286302567,0.044450052082538605,0
0.020503534004092216,0.016458069905638695,0.023941082879900932,0.030202751979231834,0
0.01985328458249569,0.01563555933535099,0.028842048719525337,0.029057735577225685,0
0.017987381666898727,0.014660284854471684,0.03489748015999794,0.02935859002172947,0
0.01703803241252899,0.01623472385108471,0.028540197759866714,0.026924775913357735,0
0.016413604840636253,0.015151502564549446,0.024544162675738335,0.03093644231557846,1
0.017472615465521812,0.01715541072189808,0.029277382418513298,0.031623635441064835,1
0.023282265290617943,0.019915295764803886,0.03182205930352211,0.0371195487678051,1
0.02872524969279766,0.030281564220786095,0.03999277576804161,0.04193175956606865,1
0.03498101234436035,0.036266013979911804,0.05349670723080635,0.04782402515411377,1
0.04606853052973747,0.04641037806868553,0.050400588661432266,0.053008969873189926,1
0.053717922419309616,0.05324560031294823,0.06576302647590637,0.0743023082613945,1
0.062365055084228516,0.06430437415838242,0.07865320891141891,0.08387371897697449,1
0.07419968396425247,0.07904990762472153,0.09610390663146973,0.09033573418855667,1
0.09708449244499207,0.09856890887022018,0.11975564062595367,0.10697870701551437,1
0.11554862558841705,0.12189358472824097,0.13331197202205658,0.12826958298683167,1
0.14650042355060577,0.14459733664989471,0.16977059841156006,0.1539522111415863,1
0.18941225111484528,0.18914751708507538,0.20736059546470642,0.20488271117210388,1
0.2365570068359375,0.24525104463100433,0.25574761629104614,0.2685578465461731,1
0.31778427958488464,0.3086308538913727,0.31501397490501404,0.3207821249961853,1
0.38846078515052795,0.3914428949356079,0.39886167645454407,0.4093055725097656,1
0.48496201634407043,0.47357046604156494,0.4893966615200043,0.48695433139801025,1
0.541115939617157,0.5342813730239868,0.5355275869369507,0.5489028096199036,0
0.55205237865448,0.5427766442298889,0.5554332733154297,0.5615216493606567,0
0.5098097324371338,0.5005472898483276,0.5111669301986694,0.5035104751586914,0
0.42842212319374084,0.4118356704711914,0.4444323778152466,0.4532669186592102,0
0.3196590542793274,0.31579312682151794,0.37156108021736145,0.35673874616622925,0
0.23022356629371643,0.23088844120502472,0.2731972932815552,0.25820714235305786,0
0.16414207220077515,0.16965900361537933,0.2066260427236557,0.1993955671787262,0
0.11314787715673447,0.12042047083377838,0.1652490645647049,0.14721029996871948,0
0.07616870105266571,0.0859067440032959,0.13083811104297638,0.11957982182502747,0
0.05830726772546768,0.06434348225593567,0.09628260135650635,0.09268177300691605,0
0.04652391001582146,0.04631195589900017,0.06258124113082886,0.08184609562158585,0
0.03209196403622627,0.035944484174251556,0.05266932398080826,0.07607144862413406,0
0.023835908621549606,0.025002241134643555,0.038501668721437454,0.045091696083545685,0
0.01952509395778179,0.016156727448105812,0.04017538204789162,0.05081643536686897,0
0.018108511343598366,0.013018660247325897,0.03130330890417099,0.0411297082901001,0
0.020286016166210175,0.013188292272388935,0.025892704725265503,0.03163718059659004,0
0.017943397164344788,0.015195359475910664,0.025728950276970863,0.03230388090014458,0
0.018086470663547516,0.013946760445833206,0.024494733661413193,0.02263002283871174,0
0.015384222380816936,0.01886248216032982,0.01808740384876728,0.025115853175520897,1
0.02190690115094185,0.020614469423890114,0.028855198994278908,0.02868024818599224,1
